Country Name,Country Code,Indicator Name,Indicator Code,Year,education_enrollment
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,32.20523071
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,33.29883957
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,34.35557175
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,36.09843063
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,39.40245056
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,41.20458984
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,39.99850082
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,38.29285812
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,38.14535904
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,39.44804001
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,40.10863876
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,41.27716827
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,1.10177
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,1.20647
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,1.3674
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,1.42167
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,1.22177
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,1.59989
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.87948
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,2.10109
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,2.87344
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.75692
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,3.55809
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,3.75645
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,3.82007
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,4.09453
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,4.032
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,3.5823
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,3.59186
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,3.54614
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,3.43868
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,3.20408
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,3.57074
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,2.89908
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,2.33291
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,2.1596
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,1.93467
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,2.16858
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,2.128089905
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,2.185129881
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,2.08039999
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,2.156359911
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,2.369689941
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,2.747260094
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,2.829390049
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,2.989389896
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,3.337879896
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,3.24326992
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,3.438290119
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,3.60552001
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,4.005700111
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,4.085710049
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,4.2458601
Maldives,MDV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,0.221369997
Maldives,MDV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,11.3353796
Maldives,MDV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,13.18124008
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,5.654389858
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,5.631440163
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,5.968699932
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,6.459599972
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,6.869120121
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,7.451789856
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,8.192549706
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,8.835309982
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,9.285010338
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,9.531729698
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,10.00030041
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,10.64311028
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,11.15917969
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,11.43809986
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,11.81783009
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,11.92718983
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,12.33222008
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,12.51336956
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,12.68717957
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,12.50702
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,12.69336033
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,12.62652016
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,13.42247009
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,14.45495033
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,15.19285011
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,16.12324905
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,17.43848991
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,18.30489922
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,19.05373001
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,20.30389023
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,20.44564056
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,21.12014961
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,21.4437809
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,21.54396057
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,22.7570591
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,23.82514954
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,24.72540092
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,26.47793007
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,28.46223068
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,29.10396957
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,31.09909058
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,32.00159073
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,34.44155884
Middle East & North Africa (all income levels),MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,35.98376846
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,5.2165
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,5.61359
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,7.40864
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,8.67762
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,9.43656
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,9.27979
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,10.3626
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,11.42739
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,12.72666
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,13.49742
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,14.17639
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,14.50509
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,15.01873
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,15.57973
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,15.30512
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,15.89788
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,15.32739
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,14.80277
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,14.18217
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,13.10998
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,13.36984
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,13.80781
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,14.86367
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,15.69496
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,16.90669
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,18.04665947
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,19.29516029
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,20.0968399
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,21.0692997
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,21.94156075
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,22.76663971
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,23.31469917
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,23.79002953
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,24.39092064
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,25.09616089
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,25.65348053
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,26.73938942
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,27.68683052
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,28.99448967
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,29.8904705
Marshall Islands,MHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,16.27614021
Marshall Islands,MHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,42.86175156
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,4.152900219
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,4.232530117
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,4.357540131
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,4.498519897
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,4.75165987
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,5.013669968
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,5.193870068
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,5.345210075
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,5.588290215
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,5.885839939
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,6.08355999
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,6.398149967
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,6.567210197
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,6.814010143
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,7.275569916
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,7.418290138
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,7.36605978
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,7.502029896
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,7.312560081
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,7.395209789
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,7.478320122
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,7.576220036
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,7.596990108
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,7.729469776
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,8.168239594
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,8.802519798
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,9.3019104
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,10.12845039
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,10.77653027
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,11.69172001
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,12.5250597
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,13.44248962
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,14.55191994
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,15.6851902
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,16.71302032
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,17.4786396
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,18.49706078
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,19.51322937
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,20.72026062
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,21.86458969
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,23.28449059
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,25.2226696
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,26.80607986
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,27.86724091
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,18.95328
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,20.34977
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,26.14657
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,25.66951
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,24.91133
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,23.95728
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,23.0434
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,22.40792
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,21.16898
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,20.48837
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,19.25952
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,17.62671
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,16.03859
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,16.54376
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,16.40347
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,17.23931
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,18.50988
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,18.89539
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,19.5472
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,20.13192
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,21.77463913
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,22.63250923
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,24.52124977
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,26.99357986
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,27.44383049
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,28.02367973
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,29.63006973
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,28.98630905
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,34.78804016
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,39.11270142
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,38.98286057
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,37.07479095
"Macedonia, FYR",MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,38.45751953
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.14564
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.35317
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.45709
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.53702
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,0.64694
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,0.75278
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,0.84204
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,0.91176
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,0.75006
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,0.95016
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,1.14647
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,1.16341
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,1.04039
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,0.84522
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,0.68109
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,0.7
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,0.67871
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,0.86253
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,0.99601
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,1.0142
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,1.13508
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,1.56745
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,1.53759
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,2.008379936
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,2.059129953
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,2.205630064
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,2.21855998
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,5.702980042
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,6.299940109
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,6.514190197
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,6.860060215
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,7.474410057
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,6.08922
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,6.42327
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,7.56661
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,7.36908
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,6.25111
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,7.23644
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,7.19818
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,7.32796
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,6.73502
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,4.64208
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,2.52697
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.81694
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,2.84461
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,3.16376
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,4.335
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,4.75981
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,5.24536
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,5.49196
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,5.81265
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,7.03707
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,10.72115
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,13.28936
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,14.99584
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,18.76207
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,20.04259
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,21.53669
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,22.20686
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,21.63631
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,23.4395
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,22.10819054
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,19.84787941
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,23.13591003
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,22.77548027
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,28.29759026
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,25.04696083
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,30.2218399
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,28.66230011
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,31.54154968
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,30.71236038
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,34.11323166
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,36.48112106
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,39.59955978
