Country Name,Country Code,Indicator Name,Country,Unemploymentrate
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,38.5999984741211
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,36
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,36.4000015258789
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,32.5
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,26.3999996185303
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,25.2999992370605
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,26
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,24.7000007629395
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,26.2000007629395
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,24.1000003814697
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,24.7000007629395
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,15.6999998092651
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,9.80000019073486
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,12.6999998092651
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,17.3999996185303
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,17.1000003814697
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,15.6000003814697
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,14.1000003814697
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,13.6999998092651
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,13.3999996185303
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,15.8999996185303
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,16.7999992370605
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,13
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,12.8999996185303
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,11.3000001907349
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,8.30000019073486
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,5.59999990463257
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,4.30000019073486
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,5.80000019073486
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,13.6999998092651
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,17.7999992370605
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,15.3000001907349
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,13.1999998092651
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,11.8000001907349
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,1.5
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,2
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,2.29999995231628
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,3.5
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,2.90000009536743
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,3.29999995231628
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,2.5
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,2.79999995231628
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,2.40000009536743
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,2.29999995231628
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,1.79999995231628
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,2.59999990463257
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,3.70000004768372
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,5.09999990463257
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,4.5
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,4.69999980926514
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,4.09999990463257
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,5.09999990463257
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.09999990463257
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,4.40000009536743
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,4.90000009536743
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,5.09999990463257
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,5.90000009536743
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,13.3000001907349
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,13
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,12.8000001907349
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,14.6000003814697
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,12.5
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,12.3999996185303
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,14.6999998092651
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,14.5
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,13.8000001907349
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,14.1999998092651
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,13.1000003814697
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,13.1999998092651
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,10.6000003814697
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,9.89999961853027
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,8.89999961853027
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,6.80000019073486
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,6
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,7.40000009536743
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,17.1000003814697
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,18.7000007629395
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,16.2000007629395
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,14.8999996185303
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,11.1000003814697
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,3
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,2.29999995231628
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,2
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,2.40000009536743
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,3.59999990463257
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,4.19999980926514
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,3.09999990463257
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,4.5
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,6.30000019073486
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,6.69999980926514
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,6.5
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,6.40000009536743
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,6.09999990463257
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,4.90000009536743
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,4.19999980926514
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,3.70000004768372
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,3
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,3
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,3.5
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,2.79999995231628
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,2.59999990463257
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,2
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,1.79999995231628
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",,
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,12.5
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,12.3000001907349
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,12
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,11.8000001907349
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,11.6000003814697
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,11.3000001907349
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,11.1999998092651
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,10.8999996185303
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,13.8999996185303
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,13.6000003814697
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,12.5
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,11.6000003814697
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,11.8999996185303
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10.8000001907349
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,11
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,9.69999980926514
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,9.80000019073486
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,9.60000038146973
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,9.10000038146973
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,9.10000038146973
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,8.89999961853027
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,9
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,9.19999980926514
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",,
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,7.59999990463257
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,6.90000009536743
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,6.30000019073486
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,6.5
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,6.59999990463257
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,6.5
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,8
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,5.59999990463257
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,11.1000003814697
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,8.5
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,7.30000019073486
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,6.80000019073486
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,7.90000009536743
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,8.10000038146973
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,7.30000019073486
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,7.40000009536743
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,5.09999990463257
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,4
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,6.40000009536743
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,7.40000009536743
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,6.69999980926514
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,5.59999990463257
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,5.09999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,2.90000009536743
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,3.20000004768372
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,3
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,3.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,3.09999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,3
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,2.70000004768372
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,2.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,2.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,2.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,4
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,4.40000009536743
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,5
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,3.79999995231628
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,2.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,3.90000009536743
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,4.09999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,4.30000019073486
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,4.80000019073486
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,3.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,3.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,3.59999990463257
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,3.59999990463257
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,9.80000019073486
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,9.80000019073486
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,9.80000019073486
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,9.69999980926514
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,9.80000019073486
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,10.1000003814697
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,10.3999996185303
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,10.5
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,10.3000001907349
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,10.8000001907349
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,11.3000001907349
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,11.8999996185303
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,12.6000003814697
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,12.5
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,13.3999996185303
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,14.3999996185303
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,12.6000003814697
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,12.8000001907349
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,12.1999998092651
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,11.6999998092651
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,11.5
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,11.1000003814697
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,11.6000003814697
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,11.9758679397934
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,12.3846045780988
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,12.5365479106454
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,12.492159191636
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,12.6373959494779
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,12.3949253396261
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,11.9874665767768
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,12.0109077867343
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,11.9996021245868
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,13.1621080361235
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,12.8354178533465
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,13.0213971501108
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,13.3354195900276
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,12.3256081027123
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,11.8132361748478
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,10.9725705563684
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,10.3555438488354
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,9.95597590492894
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,10.1268733791818
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,10.4143498300401
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,11.2565840297775
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,11.3321768202806
Middle East & North Africa (all income levels),MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,11.2191618143604
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,3
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,3.09999990463257
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,3.20000004768372
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,4.19999980926514
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,6.90000009536743
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,5.19999980926514
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,4.09999990463257
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,3.59999990463257
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,2.5
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,2.59999990463257
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,2.5
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,2.90000009536743
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,3
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,3.70000004768372
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,3.5
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,3.20000004768372
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,3.40000009536743
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,3.5
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.19999980926514
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,5.19999980926514
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,5.30000019073486
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,4.90000009536743
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,4.90000009536743
Marshall Islands,MHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",,
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,5.86491727193937
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,5.43778252262314
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,5.57691197397938
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,5.37745971995151
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,5.47833983126991
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,5.55049778225683
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,5.65057198721751
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,5.84582542115458
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,6.02729978221153
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,6.05489892842964
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,6.10202887583174
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,6.19933506343463
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,6.12981796602266
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,6.04584861131656
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,5.98288599249596
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,5.74139597503217
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,5.38725454607032
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,5.59378654717892
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,5.76588445860109
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,5.52940918979705
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,5.48067794214594
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,5.49309152610346
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,5.55043361030306
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1991,30.1000003814697
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1992,29.8999996185303
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1993,29.2999992370605
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1994,31.6000003814697
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1995,32
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1996,34
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1997,36
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,34.5
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,32.4000015258789
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,32.2000007629395
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,30.5
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,31.8999996185303
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,36.7000007629395
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,37.2000007629395
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,37.2999992370605
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,36
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,34.9000015258789
"Macedonia, FYR",MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,33.7999992370605
